,applicationsCount,applyType,applyUrl,benefits,companyId,companyName,companyUrl,contractType,experienceLevel,id,jobUrl,location,postedTime,posterFullName,posterProfileUrl,publishedAt,salary,sector,title,workType,min_years_of_experience,min_hourly_salary,max_hourly_salary,min_yearly_salary,max_yearly_salary,required_degree,remote_work,required_skills,simplified_job_title
362,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/conflict-data-analyst-ii-at-akima-4053506984?trk=public_jobs_topcard-title,,3760423.0,Akima,https://www.linkedin.com/company/akima?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4053506984,https://www.linkedin.com/jobs/view/conflict-data-analyst-ii-at-akima-4053506984?trk=public_jobs_topcard-title,"District of Columbia, United States",12 hours ago,VaTrese Myrick,https://www.linkedin.com/in/vatrese-myrick-2a5385234,2024-12-17,"$100,000.00/yr - $105,000.00/yr",Defense and Space Manufacturing,Conflict Data Analyst II,Information Technology,2.0,48.0,50.0,100000.0,105000.0,BS,False,"['data visualization', 'data management', 'databases', 'programming', 'Excel', 'problem solving', 'communication', 'social media analytics', 'conflict analysis']",Data Analyst
364,120 applicants,EXTERNAL,https://app.usebraintrust.com/jobs/14669?utm_channel=jobboard&gh_src=06bf3def4us&utm_source=linkedin,,18842066.0,Braintrust,https://www.linkedin.com/company/usebraintrust?trk=public_jobs_topcard-org-name,Full-time,Entry level,4098433702,https://www.linkedin.com/jobs/view/data-analyst-risk-fraud-688-at-braintrust-4098433702?trk=public_jobs_topcard-title,United States,4 days ago,,,2024-12-12,,"Technology, Information and Internet","Data Analyst, Risk & Fraud - 688",Information Technology,1.0,,,,,,False,"['data analysis', 'SQL', 'Looker', 'Python', 'risk management', 'statistical methods', 'communication']",Data Analyst
367,159 applicants,EXTERNAL,https://jobs.lever.co/everlywell/d14cc964-b9d5-462d-a222-2aa689a65151/apply?lever-source=LinkedIn,,10447550.0,Everly Health,https://www.linkedin.com/company/everlyhealth?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4099638205,https://www.linkedin.com/jobs/view/senior-data-analyst-at-everly-health-4099638205?trk=public_jobs_topcard-title,"Austin, Texas Metropolitan Area",4 days ago,,,2024-12-12,,Wellness and Fitness Services,Senior Data Analyst,Information Technology,5.0,,,120000.0,150000.0,,False,"['SQL', 'data architecture', 'data visualization', 'data analysis', 'business intelligence', 'web analytics']",Data Analyst
372,Be among the first 25 applicants,EXTERNAL,https://us242.dayforcehcm.com/CandidatePortal/en-US/solution1/Posting/View/6353,,35507851.0,Solution One Industries Inc,https://www.linkedin.com/company/solution-one-industries?trk=public_jobs_topcard-org-name,Full-time,Entry level,4099236454,https://www.linkedin.com/jobs/view/data-analyst-ii-at-solution-one-industries-inc-4099236454?trk=public_jobs_topcard-title,Killeen-Temple Area,4 days ago,,,2024-12-12,,Defense and Space Manufacturing,Data Analyst II,Information Technology,5.0,,,,,BS,False,"['analytics', 'SQL', 'Excel', 'programming', 'statistical analysis', 'collaborative']",Data Analyst
374,Over 200 applicants,EXTERNAL,https://job-boards.greenhouse.io/springhealth66/jobs/4506144005?gh_src=a8d055a25us,,10779476.0,Spring Health,https://www.linkedin.com/company/spring-health?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4093698040,https://www.linkedin.com/jobs/view/senior-data-analyst-member-experience-at-spring-health-4093698040?trk=public_jobs_topcard-title,United States,6 days ago,,,2024-12-10,"$125,000.00/yr - $140,000.00/yr",Mental Health Care,"Senior Data Analyst, Member Experience",Information Technology,5.0,,,125000.0,140000.0,,False,"['data visualization', 'dashboarding', 'SQL', 'dbt', 'user empathy', 'Looker', 'communication', 'problem solving']",Data Analyst
378,149 applicants,EXTERNAL,https://motionrecruitment.com/tech-jobs/tampa/contract/data-analyst-sql/760995?utm_source=linkedin&utm_medium=feed&utm_campaign=paid-20210428,,5887.0,Motion Recruitment,https://www.linkedin.com/company/motion-recruitment-partners?trk=public_jobs_topcard-org-name,Contract,Entry level,4095878030,https://www.linkedin.com/jobs/view/data-analyst-sql-at-motion-recruitment-4095878030?trk=public_jobs_topcard-title,"Tampa, FL",1 week ago,,,2024-12-10,,Staffing and Recruiting,Data Analyst - SQL,Information Technology,6.0,,,,,,True,"['Data Analysis', 'SQL', 'Oracle PL/SQL', 'system analysis', 'scripting', 'Python', 'process automation', 'project management', 'communication']",Data Analyst
381,162 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/financial-data-analyst-at-bgsf-4099224415?trk=public_jobs_topcard-title,"Medical insurance
Vision insurance
Dental insurance
401(k)",15240711.0,BGSF,https://www.linkedin.com/company/work4bgsf?trk=public_jobs_topcard-org-name,Full-time,Associate,4099224415,https://www.linkedin.com/jobs/view/financial-data-analyst-at-bgsf-4099224415?trk=public_jobs_topcard-title,"Irving, TX",4 days ago,,,2024-12-12,,Manufacturing,Financial Data Analyst,Analyst,3.0,,,,,BS,False,"['Excel', 'data analytics', 'financial data', 'procurement', 'data manipulation', 'data visualization']",Data Analyst
385,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/data-analyst-w-product-managment-experience-at-maven-4098243347?trk=public_jobs_topcard-title,,10640787.0,Maven,https://www.linkedin.com/company/choosemaven?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4098243347,https://www.linkedin.com/jobs/view/data-analyst-w-product-managment-experience-at-maven-4098243347?trk=public_jobs_topcard-title,United States,5 days ago,Suresh Rachuri,https://www.linkedin.com/in/rachuri,2024-12-11,"$100,000.00/yr - $130,000.00/yr","Hospitals and Health Care, Medical Equipment Manufacturing, and Retail Health and Personal Care Products",Data Analyst w Product Managment experience,Information Technology,5.0,,,,,BS,False,"['data analytics', 'data visualization', 'SQL', 'Power BI', 'ETL', 'Excel', 'Python']",Data Analyst
388,Over 200 applicants,EXTERNAL,https://boards.greenhouse.io/tempus/jobs/7643482002?source=LinkedIn,,10262473.0,Tempus AI,https://www.linkedin.com/company/tempusai?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4028896028,https://www.linkedin.com/jobs/view/senior-data-analyst-at-tempus-ai-4028896028?trk=public_jobs_topcard-title,"Chicago, IL",2 days ago,,,2024-12-14,,Biotechnology Research,Senior Data Analyst,Information Technology,3.0,,,,,,True,"['SQL', 'scripting languages', 'Excel', 'Google Sheets', 'oncology', 'cancer genomics', 'molecular biology', 'clinical trials', 'data manipulation', 'data cleaning', 'data visualization', 'communication', 'project management', 'automation']",Data Analyst
389,117 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/staff-data-analyst-gtm-at-harnham-4094043325?trk=public_jobs_topcard-title,"401(k)
Medical insurance
Vision insurance
Dental insurance",280603.0,Harnham,https://uk.linkedin.com/company/harnham?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4094043325,https://www.linkedin.com/jobs/view/staff-data-analyst-gtm-at-harnham-4094043325?trk=public_jobs_topcard-title,United States,6 days ago,,,2024-12-11,"$200,000.00/yr - $250,000.00/yr","Software Development, Technology, Information and Media, and Consumer Services",Staff Data Analyst - GTM,Analyst,6.0,100.0,125.0,200000.0,250000.0,,True,"['analytics', 'SaaS', 'product-led growth', 'SQL', 'Looker', 'Hashboard', 'Omni', 'Python', 'R', 'statistical modeling', 'data-driven recommendations']",Data Analyst
391,79 applicants,EXTERNAL,https://dc1prodrecruiting.paylocity.com/Recruiting/Jobs/Details/2916276/DJS-FINANCIAL-SERVICES-LLC?source=LinkedIn_Feed,,11121520.0,DJS Consulting Group,https://www.linkedin.com/company/djsconsultinggroup?trk=public_jobs_topcard-org-name,Full-time,Entry level,4099376222,https://www.linkedin.com/jobs/view/data-analyst-at-djs-consulting-group-4099376222?trk=public_jobs_topcard-title,"Boston, MA",3 days ago,,,2024-12-13,,Business Consulting and Services,Data Analyst,Information Technology,2.0,,,48000.0,57000.0,,False,"['data entry', 'Microsoft Office', 'Excel', 'Outlook', 'Access', 'communication', 'organizational skills', 'problem-solving', 'critical-thinking']",Data Analyst
392,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-encore-talent-solutions-4077486226?trk=public_jobs_topcard-title,,101394644.0,Encore Talent Solutions,https://www.linkedin.com/company/helloencore?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4077486226,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-encore-talent-solutions-4077486226?trk=public_jobs_topcard-title,"Edgewood, KY",6 days ago,Randy Crenshaw,https://www.linkedin.com/in/randy-crenshaw-2807342,2024-12-10,$35.00/hr - $54.00/hr,Hospitals and Health Care,Business Intelligence Analyst,Information Technology,,,,,,BS,False,"['data visualization', 'dashboard design', 'data analytics', 'report generation', 'user testing', 'customer service', 'mentoring']",Business Intelligence
393,Over 200 applicants,EXTERNAL,https://careers.dfwairport.com/jobs/14342459-enterprise-analytics-manager?tm_event=view&tm_company=2445&tm_job=1007664-1A&bid=56,,14251.0,Dallas Fort Worth International Airport (DFW),https://www.linkedin.com/company/dfwairport?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,3940725865,https://www.linkedin.com/jobs/view/sr-data-analyst-sql-at-dallas-fort-worth-international-airport-dfw-3940725865?trk=public_jobs_topcard-title,"Dallas, TX",5 days ago,Juan Mora,https://www.linkedin.com/in/juan-mora-1a6b7914,2024-12-11,,Airlines and Aviation,Sr. Data Analyst (SQL),Information Technology,5.0,,,,,BS,False,"['data science', 'business intelligence', 'statistical analysis', 'data governance', 'analytical skills', 'aviation industry']",Data Analyst
394,191 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/technical-data-analyst-at-gardner-resources-consulting-llc-4099268756?trk=public_jobs_topcard-title,,37538.0,"Gardner Resources Consulting, LLC",https://www.linkedin.com/company/grcstaffing?trk=public_jobs_topcard-org-name,Contract,Not Applicable,4099268756,https://www.linkedin.com/jobs/view/technical-data-analyst-at-gardner-resources-consulting-llc-4099268756?trk=public_jobs_topcard-title,"Lowell, MA",4 days ago,,,2024-12-12,,Higher Education,Technical Data Analyst,Information Technology,5.0,,,,,BS,False,"['SQL', 'Tableau', 'data modeling', 'database design', 'ETL', 'data integration', 'data warehousing', 'analytical skills', 'problem-solving', 'communication']",Data Analyst
397,Be among the first 25 applicants,EXTERNAL,https://phe.tbe.taleo.net/phe02/ats/careers/v2/viewRequisition?org=CELESTAR&cws=49&rid=4272,,446414.0,Celestar Holdings Corporation,https://www.linkedin.com/company/celestar-corporation?trk=public_jobs_topcard-org-name,Full-time,Entry level,4094434247,https://www.linkedin.com/jobs/view/intelligence-data-analyst-at-celestar-holdings-corporation-4094434247?trk=public_jobs_topcard-title,"Fort Meade, MD",5 days ago,,,2024-12-11,,Defense and Space Manufacturing,Intelligence Data Analyst,Information Technology,12.0,,,,,MS,False,"['data analytics', 'machine learning', 'statistical analysis', 'data visualization', 'Power BI', 'Tableau', 'R', 'Python']",Data Analyst
399,Be among the first 25 applicants,EXTERNAL,https://us242.dayforcehcm.com/CandidatePortal/en-US/isone/Site/INTERNSHIPS/Posting/View/2616?src=linkedin,,19762.0,ISO New England Inc.,https://www.linkedin.com/company/iso-new-england?trk=public_jobs_topcard-org-name,Full-time,Internship,4094486949,https://www.linkedin.com/jobs/view/data-analyst-internship-at-iso-new-england-inc-4094486949?trk=public_jobs_topcard-title,"Holyoke, MA",5 days ago,,,2024-12-11,,"Utilities, Oil and Gas, and Renewable Energy Semiconductor Manufacturing",Data Analyst Internship,Information Technology,,,,,,MS,False,"['data analysis', 'data visualization', 'dashboard development', 'MS Office', 'programming']",Intern
403,Over 200 applicants,EXTERNAL,https://grnh.se/68d85d624us,,64511369.0,Torq,https://www.linkedin.com/company/torqio?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4098848906,https://www.linkedin.com/jobs/view/business-intelligence-analyst-at-torq-4098848906?trk=public_jobs_topcard-title,"Denver, CO",5 days ago,,,2024-12-12,,"Technology, Information and Internet",Business Intelligence Analyst,"Research, Analyst, and Information Technology",2.0,,,,,,False,"['data analysis', 'BI tools', 'SQL', 'Excel']",Business Intelligence
404,Over 200 applicants,EXTERNAL,https://job-boards.greenhouse.io/bruntworkwear/jobs/4423010006?gh_jid=4423010006,"Medical insurance
Vision insurance
Dental insurance
401(k)
Paid maternity leave
Paid paternity leave",68255671.0,BRUNT Workwear,https://www.linkedin.com/company/brunt-workwear?trk=public_jobs_topcard-org-name,Full-time,Associate,4102043982,https://www.linkedin.com/jobs/view/data-analyst-at-brunt-workwear-4102043982?trk=public_jobs_topcard-title,"North Reading, MA",12 hours ago,,,2024-12-17,,Retail Apparel and Fashion,Data Analyst,Analyst,1.0,,,,,,False,"['SQL', 'BigQuery', 'data visualization', 'Excel', 'communication', 'E-commerce', 'Digital Marketing']",Data Analyst
405,Over 200 applicants,EASY_APPLY,https://www.linkedin.com/jobs/view/sr-startup-data-analyst-strategist-innovation-center-contractor-at-lg-electronics-north-america-4063347626?trk=public_jobs_topcard-title,,35472496.0,LG Electronics North America,https://www.linkedin.com/company/lg-electronics-north-america?trk=public_jobs_topcard-org-name,Contract,Mid-Senior level,4063347626,https://www.linkedin.com/jobs/view/sr-startup-data-analyst-strategist-innovation-center-contractor-at-lg-electronics-north-america-4063347626?trk=public_jobs_topcard-title,"Santa Clara, CA",4 days ago,,,2024-12-12,"$120,000.00/yr - $177,000.00/yr",Consumer Electronics,"Sr. Startup Data Analyst & Strategist, Innovation Center (contractor)",Information Technology,8.0,,,120000.0,177000.0,BS,True,"['Data Analysis', 'Strategy Development', 'Tool Evaluation', 'Data Governance', 'Performance Monitoring', 'Stakeholder Engagement', 'Project Management', 'Communication Skills', 'Continuous Learning']",Data Analyst
406,Over 200 applicants,EXTERNAL,https://gartner.wd5.myworkdayjobs.com/EXT/job/Irving-TX/Data-Analysts-and-Senior-Data-Analysts_94069/apply?source=JB-10120,,2078.0,Gartner,https://www.linkedin.com/company/gartner?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4046724003,https://www.linkedin.com/jobs/view/data-analysts-and-senior-data-analysts-at-gartner-4046724003?trk=public_jobs_topcard-title,"Stamford, CT",18 hours ago,,,2024-12-17,"$66,000.00/yr - $86,940.00/yr","IT Services and IT Consulting, Information Services, and Research Services",Data Analysts and Senior Data Analysts,Information Technology,3.0,,,66000.0,86940.0,BS,True,"['data analysis', 'business analytics', 'complex problem solving', 'business strategy', 'critical thinking', 'analytical reasoning', 'programming languages', 'Python', 'R', 'SQL', 'data visualization', 'Tableau', 'Power BI', 'communication skills']",Data Analyst
407,Over 200 applicants,EXTERNAL,https://lplfinancial.wd1.myworkdayjobs.com/External/job/Fort-MillCharlotte/Associate-Data-Analyst\u002d\u002dOperations_R-040966?utm_term=331367885&ss=paid&utm_campaign=Annual_Media&utm_medium=job_posting&source=rd_linkedin_jobposting&utm_source=linkedin.com&utm_content=social_media,,5294.0,LPL Financial,https://www.linkedin.com/company/lpl-financial?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4083281678,https://www.linkedin.com/jobs/view/associate-data-analyst-operations-at-lpl-financial-4083281678?trk=public_jobs_topcard-title,"Fort Mill, SC",4 days ago,,,2024-12-13,$20.23/hr - $33.71/hr,Financial Services,"Associate Data Analyst, Operations",Information Technology,2.0,20.0,33.0,,,Bachelor’s,False,"['business experience', 'financial services', 'MS Excel', 'problem-solving', 'communication', 'independence']",Data Analyst
408,Over 200 applicants,EXTERNAL,https://click.appcast.io/track/kp0x9r4-org?cs=i1a&jg=5jxk&bid=lUf2CslKyPxm6i440ZgUYA==,,2113831.0,GovCIO,https://www.linkedin.com/company/govcio?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4045285443,https://www.linkedin.com/jobs/view/data-analyst-1-provisioning-team-at-govcio-4045285443?trk=public_jobs_topcard-title,"Washington, DC",6 days ago,,,2024-12-10,"$46,770.00/yr - $74,830.00/yr",Business Consulting and Services,Data Analyst 1 (Provisioning Team),Information Technology,0.0,,,46770.0,74830.0,BS,False,"['business analysis', 'project management', 'data analytics', 'Microsoft Power BI', 'capacity management']",Data Analyst
409,Over 200 applicants,EXTERNAL,https://boards.greenhouse.io/fetchrewards/jobs/6295713003?gh_src=35a8a54c3us,,3119710.0,Fetch,https://www.linkedin.com/company/fetch-rewards?trk=public_jobs_topcard-org-name,Full-time,Mid-Senior level,4097060815,https://www.linkedin.com/jobs/view/senior-data-analyst-beverage-at-fetch-4097060815?trk=public_jobs_topcard-title,United States,5 days ago,,,2024-12-11,,"Technology, Information and Internet","Senior Data Analyst, Beverage",Information Technology,4.0,,,110000.0,145000.0,,True,"['SQL', 'Python', 'data visualization', 'analytics', 'storytelling', 'collaboration', 'problem solving']",Data Analyst
413,26 applicants,EXTERNAL,https://careers.gmr.net/gmr/jobs/45703?lang=en-us&iis=Job%20Board&iisn=LinkedIn,,25291.0,American Medical Response,https://www.linkedin.com/company/american-medical-response-1?trk=public_jobs_topcard-org-name,Full-time,Not Applicable,4102152583,https://www.linkedin.com/jobs/view/data-analyst-at-american-medical-response-4102152583?trk=public_jobs_topcard-title,"Vancouver, WA",1 hour ago,,,2024-12-17,"$120,000.00/yr - $125,000.00/yr",Hospitals and Health Care,Data Analyst,Information Technology,,,,120000.0,125000.0,,True,"['Excel', 'SQL', 'data analysis', 'data visualization', 'EMR extraction', 'communication', 'critical thinking']",Data Analyst
